Benchmark level: 2.5% per year 
Test period: 25570101 - 25570311
Fund,1,2,3,4,5,6,7,sharpe_ratio,annual_return,sharpe_ratio_sort,annual_return_sort
allocation,0,20,0,0,10,60,10,3.13509,14.21958,3,14
allocation,0,20,0,0,10,70,0,3.14101,12.57511,3,13
allocation,0,20,0,0,20,0,60,3.12031,21.59497,3,22
allocation,0,20,0,0,20,10,50,3.12185,19.96010,3,20
allocation,0,20,0,0,20,20,40,3.12401,18.32309,3,18
allocation,0,20,0,0,20,30,30,3.12695,16.68395,3,17
allocation,0,20,0,0,20,40,20,3.13087,15.04267,3,15
allocation,0,20,0,0,20,50,10,3.13603,13.39925,3,13
allocation,0,20,0,0,20,60,0,3.14276,11.75368,3,12
allocation,0,20,0,0,30,0,50,3.12119,19.14358,3,19
allocation,0,20,0,0,30,10,40,3.12363,17.50549,3,18
allocation,0,20,0,0,30,20,30,3.12694,15.86526,3,16
allocation,0,20,0,0,30,30,20,3.13135,14.22288,3,14
allocation,0,20,0,0,30,40,10,3.13720,12.57836,3,13
allocation,0,20,0,0,30,50,0,3.14488,10.93169,3,11
allocation,0,20,0,0,40,0,40,3.12329,16.68734,3,17
allocation,0,20,0,0,40,10,30,3.12702,15.04601,3,15
allocation,0,20,0,0,40,20,20,3.13201,13.40254,3,13
allocation,0,20,0,0,40,30,10,3.13865,11.75692,3,12
allocation,0,20,0,0,40,40,0,3.14747,10.10915,3,10
allocation,0,20,0,0,50,0,30,3.12721,14.22621,3,14
allocation,0,20,0,0,50,10,20,3.13285,12.58164,3,13
allocation,0,20,0,0,50,20,10,3.14043,10.93492,3,11
allocation,0,20,0,0,50,30,0,3.15060,9.28605,3,9
allocation,0,20,0,0,60,0,20,3.13392,11.76019,3,12
allocation,0,20,0,0,60,10,10,3.14261,10.11237,3,10
allocation,0,20,0,0,60,20,0,3.15442,8.46239,3,8
allocation,0,20,0,0,70,0,10,3.14526,9.28926,3,9
allocation,0,20,0,0,70,10,0,3.15908,7.63818,3,8
allocation,0,20,0,0,80,0,0,3.16479,6.81340,3,7
allocation,0,20,0,10,0,0,70,3.11923,23.24041,3,23
allocation,0,20,0,10,0,10,60,3.12026,21.60767,3,22
allocation,0,20,0,10,0,20,50,3.12181,19.97281,3,20
allocation,0,20,0,10,0,30,40,3.12399,18.33582,3,18
allocation,0,20,0,10,0,40,30,3.12695,16.69669,3,17
allocation,0,20,0,10,0,50,20,3.13089,15.05543,3,15
allocation,0,20,0,10,0,60,10,3.13609,13.41202,3,13
allocation,0,20,0,10,0,70,0,3.14290,11.76646,3,12
allocation,0,20,0,10,10,0,60,3.11940,20.79225,3,21
allocation,0,20,0,10,10,10,50,3.12116,19.15631,3,19
allocation,0,20,0,10,10,20,40,3.12361,17.51822,3,18
allocation,0,20,0,10,10,30,30,3.12695,15.87801,3,16
allocation,0,20,0,10,10,40,20,3.13140,14.23565,3,14
allocation,0,20,0,10,10,50,10,3.13730,12.59114,3,13
allocation,0,20,0,10,10,60,0,3.14508,10.94448,3,11
allocation,0,20,0,10,20,0,50,3.12053,18.33925,3,18
allocation,0,20,0,10,20,10,40,3.12329,16.70008,3,17
allocation,0,20,0,10,20,20,30,3.12704,15.05877,3,15
allocation,0,20,0,10,20,30,20,3.13207,13.41531,3,13
allocation,0,20,0,10,20,40,10,3.13879,11.76971,3,12
allocation,0,20,0,10,20,50,0,3.14773,10.12195,3,10
allocation,0,20,0,10,30,0,40,3.12302,15.88138,3,16
allocation,0,20,0,10,30,10,30,3.12725,14.23898,3,14
allocation,0,20,0,10,30,20,20,3.13295,12.59442,3,13
allocation,0,20,0,10,30,30,10,3.14062,10.94772,3,11
allocation,0,20,0,10,30,40,0,3.15096,9.29886,3,9
allocation,0,20,0,10,40,0,30,3.12759,13.41863,3,13
allocation,0,20,0,10,40,10,20,3.13406,11.77298,3,12
allocation,0,20,0,10,40,20,10,3.14286,10.12517,3,10
allocation,0,20,0,10,40,30,0,3.15490,8.47521,3,8
allocation,0,20,0,10,50,0,20,3.13544,10.95098,3,11
allocation,0,20,0,10,50,10,10,3.14561,9.30207,3,9
allocation,0,20,0,10,50,20,0,3.15973,7.65100,3,8
allocation,0,20,0,10,60,0,10,3.14897,8.47841,3,8
allocation,0,20,0,10,60,10,0,3.16570,6.82623,3,7
allocation,0,20,0,10,70,0,0,3.17311,6.00090,3,6
allocation,0,20,0,20,0,0,60,3.11849,19.98900,3,20
allocation,0,20,0,20,0,10,50,3.12048,18.35198,3,18
allocation,0,20,0,20,0,20,40,3.12326,16.71282,3,17
allocation,0,20,0,20,0,30,30,3.12703,15.07153,3,15
allocation,0,20,0,20,0,40,20,3.13210,13.42808,3,13
allocation,0,20,0,20,0,50,10,3.13887,11.78249,3,12
allocation,0,20,0,20,0,60,0,3.14792,10.13475,3,10
allocation,0,20,0,20,10,0,50,3.11988,17.53439,3,18
allocation,0,20,0,20,10,10,40,3.12300,15.89414,3,16
allocation,0,20,0,20,10,20,30,3.12726,14.25174,3,14
allocation,0,20,0,20,10,30,20,3.13300,12.60720,3,13
allocation,0,20,0,20,10,40,10,3.14075,10.96051,3,11
allocation,0,20,0,20,10,50,0,3.15122,9.31167,3,9
allocation,0,20,0,20,20,0,40,3.12282,15.07489,3,15
allocation,0,20,0,20,20,10,30,3.12761,13.43141,3,13
allocation,0,20,0,20,20,20,20,3.13414,11.78577,3,12
allocation,0,20,0,20,20,30,10,3.14305,10.13797,3,10
allocation,0,20,0,20,20,40,0,3.15526,8.48802,3,8
allocation,0,20,0,20,30,0,30,3.12812,12.61051,3,13
allocation,0,20,0,20,30,10,20,3.13557,10.96378,3,11
allocation,0,20,0,20,30,20,10,3.14587,9.31488,3,9
allocation,0,20,0,20,30,30,0,3.16025,7.66382,3,8
allocation,0,20,0,20,40,0,20,3.13733,10.14123,3,10
allocation,0,20,0,20,40,10,10,3.14933,8.49123,3,8
allocation,0,20,0,20,40,20,0,3.16643,6.83906,3,7
allocation,0,20,0,20,50,0,10,3.15360,7.66701,3,8
allocation,0,20,0,20,50,10,0,3.17417,6.01374,3,6
allocation,0,20,0,20,60,0,0,3.18393,5.18786,3,5
allocation,0,20,0,30,0,0,50,3.11925,16.72899,3,17
allocation,0,20,0,30,0,10,40,3.12277,15.08766,3,15
allocation,0,20,0,30,0,20,30,3.12760,13.44418,3,13
allocation,0,20,0,30,0,30,20,3.13417,11.79856,3,12
allocation,0,20,0,30,0,40,10,3.14315,10.15078,3,10
allocation,0,20,0,30,0,50,0,3.15552,8.50084,3,9
allocation,0,20,0,30,10,0,40,3.12267,14.26787,3,14
allocation,0,20,0,30,10,10,30,3.12812,12.62330,3,13
allocation,0,20,0,30,10,20,20,3.13563,10.97657,3,11
allocation,0,20,0,30,10,30,10,3.14603,9.32769,3,9
allocation,0,20,0,30,10,40,0,3.16063,7.67665,3,8
allocation,0,20,0,30,20,0,30,3.12883,11.80186,3,12
allocation,0,20,0,30,20,10,20,3.13744,10.15403,3,10
allocation,0,20,0,30,20,20,10,3.14958,8.50405,3,9
allocation,0,20,0,30,20,30,0,3.16699,6.85190,3,7
allocation,0,20,0,30,30,0,20,3.13968,9.33094,3,9
allocation,0,20,0,30,30,10,10,3.15397,7.67984,3,8
allocation,0,20,0,30,30,20,0,3.17500,6.02658,3,6
allocation,0,20,0,30,40,0,10,3.15944,6.85508,3,7
allocation,0,20,0,30,40,10,0,3.18521,5.20071,3,5
allocation,0,20,0,30,50,0,0,3.19832,4.37427,3,4
allocation,0,20,0,40,0,0,40,3.12260,13.46031,3,13
allocation,0,20,0,40,0,10,30,3.12880,11.81465,3,12
allocation,0,20,0,40,0,20,20,3.13747,10.16684,3,10
allocation,0,20,0,40,0,30,10,3.14973,8.51687,3,9
allocation,0,20,0,40,0,40,0,3.16738,6.86473,3,7
allocation,0,20,0,40,10,0,30,3.12974,10.99267,3,11
allocation,0,20,0,40,10,10,20,3.13975,9.34375,3,9
allocation,0,20,0,40,10,20,10,3.15421,7.69267,3,8
allocation,0,20,0,40,10,30,0,3.17561,6.03943,3,6
allocation,0,20,0,40,20,0,20,3.14258,8.52010,3,9
allocation,0,20,0,40,20,10,10,3.15982,6.86792,3,7
allocation,0,20,0,40,20,20,0,3.18618,5.21356,3,5
allocation,0,20,0,40,30,0,10,3.16689,6.04260,3,6
allocation,0,20,0,40,30,10,0,3.19993,4.38713,3,4
allocation,0,20,0,40,40,0,0,3.21789,3.56014,3,4
allocation,0,20,0,50,0,0,30,3.13090,10.18293,3,10
allocation,0,20,0,50,0,10,20,3.14261,8.53293,3,9
allocation,0,20,0,50,0,20,10,3.16002,6.88076,3,7
allocation,0,20,0,50,0,30,0,3.18684,5.22642,3,5
allocation,0,20,0,50,10,0,20,3.14617,7.70873,3,8
allocation,0,20,0,50,10,10,10,3.16726,6.05545,3,6
allocation,0,20,0,50,10,20,0,3.20109,4.39999,3,4
allocation,0,20,0,50,20,0,10,3.17656,5.22958,3,5
allocation,0,20,0,50,20,10,0,3.22004,3.57301,3,4
allocation,0,20,0,50,30,0,0,3.24469,2.74546,3,3
allocation,0,20,0,60,0,0,20,3.15063,6.89681,3,7
allocation,0,20,0,60,0,10,10,3.17691,5.24243,3,5
allocation,0,20,0,60,0,20,0,3.22151,3.58588,3,4
allocation,0,20,0,60,10,0,10,3.18933,4.41601,3,4
allocation,0,20,0,60,10,10,0,3.24789,2.75834,3,3
allocation,0,20,0,60,20,0,0,3.27721,1.93024,3,2
allocation,0,20,0,70,0,0,10,3.20650,3.60190,3,4
allocation,0,20,0,70,0,10,0,3.28310,1.94313,3,2
allocation,0,20,0,70,10,0,0,3.25150,1.11446,3,1
allocation,0,20,0,80,0,0,0,1.77313,0.29814,2,0
allocation,0,20,10,0,0,0,70,3.11630,23.21288,3,23
allocation,0,20,10,0,0,10,60,3.11712,21.58007,3,22
allocation,0,20,10,0,0,20,50,3.11842,19.94513,3,20
allocation,0,20,10,0,0,30,40,3.12031,18.30806,3,18
allocation,0,20,10,0,0,40,30,3.12292,16.66886,3,17
allocation,0,20,10,0,0,50,20,3.12646,15.02752,3,15
allocation,0,20,10,0,0,60,10,3.13115,13.38403,3,13
allocation,0,20,10,0,0,70,0,3.13733,11.73840,3,12
allocation,0,20,10,0,10,0,60,3.11613,20.76461,3,21
allocation,0,20,10,0,10,10,50,3.11762,19.12859,3,19
allocation,0,20,10,0,10,20,40,3.11976,17.49043,3,17
allocation,0,20,10,0,10,30,30,3.12272,15.85014,3,16
allocation,0,20,10,0,10,40,20,3.12671,14.20770,3,14
allocation,0,20,10,0,10,50,10,3.13204,12.56312,3,13
allocation,0,20,10,0,10,60,0,3.13911,10.91638,3,11
allocation,0,20,10,0,20,0,50,3.11683,18.31150,3,18
allocation,0,20,10,0,20,10,40,3.11925,16.67225,3,17
allocation,0,20,10,0,20,20,30,3.12258,15.03086,3,15
allocation,0,20,10,0,20,30,20,3.12711,13.38733,3,13
allocation,0,20,10,0,20,40,10,3.13318,11.74164,3,12
allocation,0,20,10,0,20,50,0,3.14130,10.09381,3,10
allocation,0,20,10,0,30,0,40,3.11878,15.85352,3,16
allocation,0,20,10,0,30,10,30,3.12254,14.21103,3,14
allocation,0,20,10,0,30,20,20,3.12766,12.56640,3,13
allocation,0,20,10,0,30,30,10,3.13461,10.91962,3,11
allocation,0,20,10,0,30,40,0,3.14399,9.27068,3,9
allocation,0,20,10,0,40,0,30,3.12259,13.39065,3,13
allocation,0,20,10,0,40,10,20,3.12842,11.74492,3,12
allocation,0,20,10,0,40,20,10,3.13639,10.09703,3,10
allocation,0,20,10,0,40,30,0,3.14731,8.44699,3,8
allocation,0,20,10,0,50,0,20,3.12939,10.92288,3,11
allocation,0,20,10,0,50,10,10,3.13859,9.27389,3,9
allocation,0,20,10,0,50,20,0,3.15139,7.62274,3,8
allocation,0,20,10,0,60,0,10,3.14131,8.45019,3,8
allocation,0,20,10,0,60,10,0,3.15645,6.79794,3,7
allocation,0,20,10,0,70,0,0,3.16273,5.97257,3,6
allocation,0,20,10,10,0,0,60,3.11509,19.96133,3,20
allocation,0,20,10,10,0,10,50,3.11679,18.32423,3,18
allocation,0,20,10,10,0,20,40,3.11922,16.68500,3,17
allocation,0,20,10,10,0,30,30,3.12257,15.04362,3,15
allocation,0,20,10,10,0,40,20,3.12713,13.40010,3,13
allocation,0,20,10,10,0,50,10,3.13326,11.75443,3,12
allocation,0,20,10,10,0,60,0,3.14149,10.10661,3,10
allocation,0,20,10,10,10,0,50,3.11601,17.50660,3,18
allocation,0,20,10,10,10,10,40,3.11876,15.86627,3,16
allocation,0,20,10,10,10,20,30,3.12254,14.22380,3,14
allocation,0,20,10,10,10,30,20,3.12771,12.57918,3,13
allocation,0,20,10,10,10,40,10,3.13473,10.93241,3,11
allocation,0,20,10,10,10,50,0,3.14425,9.28349,3,9
allocation,0,20,10,10,20,0,40,3.11834,15.04699,3,15
allocation,0,20,10,10,20,10,30,3.12262,13.40342,3,13
allocation,0,20,10,10,20,20,20,3.12850,11.75771,3,12
allocation,0,20,10,10,20,30,10,3.13657,10.10984,3,10
allocation,0,20,10,10,20,40,0,3.14767,8.45981,3,8
allocation,0,20,10,10,30,0,30,3.12280,12.58250,3,13
allocation,0,20,10,10,30,10,20,3.12951,10.93568,3,11
allocation,0,20,10,10,30,20,10,3.13884,9.28670,3,9
allocation,0,20,10,10,30,30,0,3.15190,7.63557,3,8
allocation,0,20,10,10,40,0,20,3.13081,10.11309,3,10
allocation,0,20,10,10,40,10,10,3.14167,8.46301,3,8
allocation,0,20,10,10,40,20,0,3.15717,6.81077,3,7
allocation,0,20,10,10,50,0,10,3.14517,7.63876,3,8
allocation,0,20,10,10,50,10,0,3.16378,5.98541,3,6
allocation,0,20,10,10,60,0,0,3.17211,5.15949,3,5
allocation,0,20,10,20,0,0,50,3.11520,16.70116,3,17
allocation,0,20,10,20,0,10,40,3.11830,15.05975,3,15
allocation,0,20,10,20,0,20,30,3.12260,13.41620,3,13
allocation,0,20,10,20,0,30,20,3.12852,11.77050,3,12
allocation,0,20,10,20,0,40,10,3.13667,10.12264,3,10
allocation,0,20,10,20,0,50,0,3.14792,8.47263,3,8
allocation,0,20,10,20,10,0,40,3.11794,14.23993,3,14
allocation,0,20,10,20,10,10,30,3.12281,12.59528,3,13
allocation,0,20,10,20,10,20,20,3.12957,10.94848,3,11
allocation,0,20,10,20,10,30,10,3.13901,9.29952,3,9
allocation,0,20,10,20,10,40,0,3.15228,7.64840,3,8
allocation,0,20,10,20,20,0,30,3.12315,11.77380,3,12
allocation,0,20,10,20,20,10,20,3.13091,10.12590,3,10
allocation,0,20,10,20,20,20,10,3.14191,8.47583,3,8
allocation,0,20,10,20,20,30,0,3.15772,6.82360,3,7
allocation,0,20,10,20,30,0,20,3.13260,9.30276,3,9
allocation,0,20,10,20,30,10,10,3.14553,7.65159,3,8
allocation,0,20,10,20,30,20,0,3.16460,5.99825,3,6
allocation,0,20,10,20,40,0,10,3.15006,6.82679,3,7
allocation,0,20,10,20,40,10,0,3.17337,5.17234,3,5
allocation,0,20,10,20,50,0,0,3.18462,4.34586,3,4
allocation,0,20,10,30,0,0,40,3.11757,13.43233,3,13
allocation,0,20,10,30,0,10,30,3.12313,11.78660,3,12
allocation,0,20,10,30,0,20,20,3.13094,10.13871,3,10
allocation,0,20,10,30,0,30,10,3.14205,8.48866,3,8
allocation,0,20,10,30,0,40,0,3.15810,6.83644,3,7
allocation,0,20,10,30,10,0,30,3.12365,10.96457,3,11
allocation,0,20,10,30,10,10,20,3.13267,9.31558,3,9
allocation,0,20,10,30,10,20,10,3.14577,7.66442,3,8
allocation,0,20,10,30,10,30,0,3.16520,6.01110,3,6
allocation,0,20,10,30,20,0,20,3.13484,8.49189,3,8
allocation,0,20,10,30,20,10,10,3.15043,6.83963,3,7
allocation,0,20,10,30,20,20,0,3.17433,5.18519,3,5
allocation,0,20,10,30,30,0,10,3.15634,6.01427,3,6
allocation,0,20,10,30,30,10,0,3.18620,4.35872,3,4
allocation,0,20,10,30,40,0,0,3.20165,3.53169,3,4
allocation,0,20,10,40,0,0,30,3.12432,10.15480,3,10
allocation,0,20,10,40,0,10,20,3.13487,8.50472,3,9
allocation,0,20,10,40,0,20,10,3.15063,6.85247,3,7
allocation,0,20,10,40,0,30,0,3.17498,5.19805,3,5
allocation,0,20,10,40,10,0,20,3.13764,7.68048,3,8
allocation,0,20,10,40,10,10,10,3.15670,6.02712,3,6
allocation,0,20,10,40,10,20,0,3.18734,4.37159,3,4
allocation,0,20,10,40,20,0,10,3.16449,5.20121,3,5
allocation,0,20,10,40,20,10,0,3.20375,3.54456,3,4
allocation,0,20,10,40,30,0,0,3.22492,2.71698,3,3
allocation,0,20,10,50,0,0,20,3.14113,6.86853,3,7
allocation,0,20,10,50,0,10,10,3.16483,5.21407,3,5
allocation,0,20,10,50,0,20,0,3.20518,3.55744,3,4
allocation,0,20,10,50,10,0,10,3.17527,4.38761,3,4
allocation,0,20,10,50,10,10,0,3.22804,2.72986,3,3
allocation,0,20,10,50,20,0,0,3.25266,1.90171,3,2
allocation,0,20,10,60,0,0,10,3.18969,3.57345,3,4
allocation,0,20,10,60,0,10,0,3.25835,1.91461,3,2
allocation,0,20,10,60,10,0,0,3.22331,1.08590,3,1
allocation,0,20,10,70,0,0,0,1.69177,0.26954,2,0
allocation,0,20,20,0,0,0,60,3.11167,19.93365,3,20
allocation,0,20,20,0,0,10,50,3.11308,18.29648,3,18
allocation,0,20,20,0,0,20,40,3.11516,16.65717,3,17
allocation,0,20,20,0,0,30,30,3.11810,15.01571,3,15
allocation,0,20,20,0,0,40,20,3.12214,13.37212,3,13
allocation,0,20,20,0,0,50,10,3.12762,11.72637,3,12
allocation,0,20,20,0,0,60,0,3.13501,10.07847,3,10
allocation,0,20,20,0,10,0,50,3.11213,17.47881,3,17
allocation,0,20,20,0,10,10,40,3.11449,15.83840,3,16
allocation,0,20,20,0,10,20,30,3.11781,14.19586,3,14
allocation,0,20,20,0,10,30,20,3.12240,12.55116,3,13
allocation,0,20,20,0,10,40,10,3.12869,10.90431,3,11
allocation,0,20,20,0,10,50,0,3.13724,9.25531,3,9
allocation,0,20,20,0,20,0,40,3.11384,15.01909,3,15
allocation,0,20,20,0,20,10,30,3.11760,13.37544,3,13
allocation,0,20,20,0,20,20,20,3.12282,11.72965,3,12
allocation,0,20,20,0,20,30,10,3.13005,10.08170,3,10
allocation,0,20,20,0,20,40,0,3.14002,8.43159,3,8
allocation,0,20,20,0,30,0,30,3.11747,12.55448,3,13
allocation,0,20,20,0,30,10,20,3.12343,10.90758,3,11
allocation,0,20,20,0,30,20,10,3.13177,9.25853,3,9
allocation,0,20,20,0,30,30,0,3.14348,7.60731,3,8
allocation,0,20,20,0,40,0,20,3.12424,10.08496,3,10
allocation,0,20,20,0,40,10,10,3.13394,8.43480,3,8
allocation,0,20,20,0,40,20,0,3.14782,6.78248,3,7
allocation,0,20,20,0,50,0,10,3.13666,7.61051,3,8
allocation,0,20,20,0,50,10,0,3.15327,5.95708,3,6
allocation,0,20,20,0,60,0,0,3.16013,5.13112,3,5
allocation,0,20,20,10,0,0,50,3.11112,16.67333,3,17
allocation,0,20,20,10,0,10,40,3.11380,15.03185,3,15
allocation,0,20,20,10,0,20,30,3.11758,13.38822,3,13
allocation,0,20,20,10,0,30,20,3.12285,11.74244,3,12
allocation,0,20,20,10,0,40,10,3.13015,10.09451,3,10
allocation,0,20,20,10,0,50,0,3.14027,8.44441,3,8
allocation,0,20,20,10,10,0,40,3.11318,14.21199,3,14
allocation,0,20,20,10,10,10,30,3.11747,12.56726,3,13
allocation,0,20,20,10,10,20,20,3.12348,10.92038,3,11
allocation,0,20,20,10,10,30,10,3.13193,9.27134,3,9
allocation,0,20,20,10,10,40,0,3.14385,7.62014,3,8
allocation,0,20,20,10,20,0,30,3.11744,11.74575,3,12
allocation,0,20,20,10,20,10,20,3.12434,10.09776,3,10
allocation,0,20,20,10,20,20,10,3.13419,8.44762,3,8
allocation,0,20,20,10,20,30,0,3.14836,6.79531,3,7
allocation,0,20,20,10,30,0,20,3.12547,9.27459,3,9
allocation,0,20,20,10,30,10,10,3.13702,7.62334,3,8
allocation,0,20,20,10,30,20,0,3.15408,5.96992,3,6
allocation,0,20,20,10,40,0,10,3.14060,6.79850,3,7
allocation,0,20,20,10,40,10,0,3.16138,5.14397,3,5
allocation,0,20,20,10,50,0,0,3.17069,4.31746,3,4
allocation,0,20,20,20,0,0,40,3.11253,13.40436,3,13
allocation,0,20,20,20,0,10,30,3.11742,11.75854,3,12
allocation,0,20,20,20,0,20,20,3.12437,10.11057,3,10
allocation,0,20,20,20,0,30,10,3.13432,8.46044,3,8
allocation,0,20,20,20,0,40,0,3.14874,6.80815,3,7
allocation,0,20,20,20,10,0,30,3.11752,10.93648,3,11
allocation,0,20,20,20,10,10,20,3.12554,9.28741,3,9
allocation,0,20,20,20,10,20,10,3.13725,7.63617,3,8
allocation,0,20,20,20,10,30,0,3.15467,5.98277,3,6
allocation,0,20,20,20,20,0,20,3.12704,8.46368,3,8
allocation,0,20,20,20,20,10,10,3.14096,6.81134,3,7
allocation,0,20,20,20,20,20,0,3.16231,5.15682,3,5
allocation,0,20,20,20,30,0,10,3.14567,5.98594,3,6
allocation,0,20,20,20,30,10,0,3.17224,4.33032,3,4
allocation,0,20,20,20,40,0,0,3.18505,3.50325,3,4
allocation,0,20,20,30,0,0,30,3.11770,10.12667,3,10
allocation,0,20,20,30,0,10,20,3.12707,8.47651,3,8
allocation,0,20,20,30,0,20,10,3.14116,6.82418,3,7
allocation,0,20,20,30,0,30,0,3.16295,5.16968,3,5
allocation,0,20,20,30,10,0,20,3.12904,7.65223,3,8
allocation,0,20,20,30,10,10,10,3.14602,5.99879,3,6
allocation,0,20,20,30,10,20,0,3.17336,4.34318,3,4
allocation,0,20,20,30,20,0,10,3.15227,5.17285,3,5
allocation,0,20,20,30,20,10,0,3.18711,3.51612,3,4
allocation,0,20,20,30,30,0,0,3.20454,2.68849,3,3
allocation,0,20,20,40,0,0,20,3.13154,6.84024,3,7
allocation,0,20,20,40,0,10,10,3.15260,5.18570,3,5
allocation,0,20,20,40,0,20,0,3.18850,3.52899,3,4
allocation,0,20,20,40,10,0,10,3.16098,4.35920,3,4
allocation,0,20,20,40,10,10,0,3.20758,2.70137,3,3
allocation,0,20,20,40,20,0,0,3.22687,1.87319,3,2
allocation,0,20,20,50,0,0,10,3.17252,3.54501,3,4
allocation,0,20,20,50,0,10,0,3.23237,1.88608,3,2
allocation,0,20,20,50,10,0,0,3.19192,1.05734,3,1
allocation,0,20,20,60,0,0,0,1.59859,0.24094,2,0
allocation,0,20,30,0,0,0,50,3.10704,16.64551,3,17
allocation,0,20,30,0,0,10,40,3.10929,15.00395,3,15
allocation,0,20,30,0,0,20,30,3.11254,13.36024,3,13
allocation,0,20,30,0,0,30,20,3.11715,11.71438,3,12
allocation,0,20,30,0,0,40,10,3.12359,10.06637,3,10
allocation,0,20,30,0,0,50,0,3.13255,8.41620,3,8
allocation,0,20,30,0,10,0,40,3.10841,14.18405,3,14
allocation,0,20,30,0,10,10,30,3.11210,12.53924,3,13
allocation,0,20,30,0,10,20,20,3.11736,10.89228,3,11
allocation,0,20,30,0,10,30,10,3.12481,9.24317,3,9
allocation,0,20,30,0,10,40,0,3.13536,7.59189,3,8
allocation,0,20,30,0,20,0,30,3.11171,11.71769,3,12
allocation,0,20,30,0,20,10,20,3.11774,10.06963,3,10
allocation,0,20,30,0,20,20,10,3.12640,8.41941,3,8
allocation,0,20,30,0,20,30,0,3.13892,6.76702,3,7
allocation,0,20,30,0,30,0,20,3.11829,9.24642,3,9
allocation,0,20,30,0,30,10,10,3.12844,7.59509,3,8
allocation,0,20,30,0,30,20,0,3.14345,5.94159,3,6
allocation,0,20,30,0,40,0,10,3.13104,6.77021,3,7
allocation,0,20,30,0,40,10,0,3.14922,5.11560,3,5
allocation,0,20,30,0,50,0,0,3.15652,4.28905,3,4
allocation,0,20,30,10,0,0,40,3.10747,13.37638,3,13
allocation,0,20,30,10,0,10,30,3.11168,11.73049,3,12
allocation,0,20,30,10,0,20,20,3.11776,10.08244,3,10
allocation,0,20,30,10,0,30,10,3.12654,8.43223,3,8
allocation,0,20,30,10,0,40,0,3.13928,6.77986,3,7
allocation,0,20,30,10,10,0,30,3.11136,10.90839,3,11
allocation,0,20,30,10,10,10,20,3.11836,9.25923,3,9
allocation,0,20,30,10,10,20,10,3.12867,7.60792,3,8
allocation,0,20,30,10,10,30,0,3.14402,5.95444,3,6
allocation,0,20,30,10,20,0,20,3.11919,8.43547,3,8
allocation,0,20,30,10,20,10,10,3.13140,6.78305,3,7
allocation,0,20,30,10,20,20,0,3.15014,5.12845,3,5
allocation,0,20,30,10,30,0,10,3.13488,5.95762,3,6
allocation,0,20,30,10,30,10,0,3.15805,4.30191,3,4
allocation,0,20,30,10,40,0,0,3.16809,3.47480,3,3
allocation,0,20,30,20,0,0,30,3.11105,10.09854,3,10
allocation,0,20,30,20,0,10,20,3.11921,8.44830,3,8
allocation,0,20,30,20,0,20,10,3.13159,6.79589,3,7
allocation,0,20,30,20,0,30,0,3.15077,5.14131,3,5
allocation,0,20,30,20,10,0,20,3.12037,7.62398,3,8
allocation,0,20,30,20,10,10,10,3.13522,5.97047,3,6
allocation,0,20,30,20,10,20,0,3.15915,4.31477,3,4
allocation,0,20,30,20,20,0,10,3.13989,5.14448,3,5
allocation,0,20,30,20,20,10,0,3.17012,3.48767,3,3
allocation,0,20,30,20,30,0,0,3.18354,2.66001,3,3
allocation,0,20,30,30,0,0,20,3.12187,6.81195,3,7
allocation,0,20,30,30,0,10,10,3.14020,5.15734,3,5
allocation,0,20,30,30,0,20,0,3.17147,3.50055,3,4
allocation,0,20,30,30,10,0,10,3.14647,4.33080,3,4
allocation,0,20,30,30,10,10,0,3.18651,2.67289,3,3
allocation,0,20,30,30,20,0,0,3.19982,1.84467,3,2
allocation,0,20,30,40,0,0,10,3.15502,3.51657,3,4
allocation,0,20,30,40,0,10,0,3.20513,1.85756,3,2
allocation,0,20,30,40,10,0,0,3.15711,1.02878,3,1
allocation,0,20,30,50,0,0,0,1.49147,0.21235,1,0
allocation,0,20,40,0,0,0,40,3.10238,13.34840,3,13
allocation,0,20,40,0,0,10,30,3.10591,11.70243,3,12
allocation,0,20,40,0,0,20,20,3.11111,10.05430,3,10
allocation,0,20,40,0,0,30,10,3.11869,8.40402,3,8
allocation,0,20,40,0,0,40,0,3.12974,6.75157,3,7
allocation,0,20,40,0,10,0,30,3.10516,10.88029,3,11
allocation,0,20,40,0,10,10,20,3.11113,9.23106,3,9
allocation,0,20,40,0,10,20,10,3.12001,7.57967,3,8
allocation,0,20,40,0,10,30,0,3.13326,5.92611,3,6
allocation,0,20,40,0,20,0,20,3.11128,8.40726,3,8
allocation,0,20,40,0,20,10,10,3.12174,6.75476,3,7
allocation,0,20,40,0,20,20,0,3.13781,5.10009,3,5
allocation,0,20,40,0,30,0,10,3.12397,5.92929,3,6
allocation,0,20,40,0,30,10,0,3.14363,4.27350,3,4
allocation,0,20,40,0,40,0,0,3.15077,3.44635,3,3
allocation,0,20,40,10,0,0,30,3.10435,10.07041,3,10
allocation,0,20,40,10,0,10,20,3.11130,8.42009,3,8
allocation,0,20,40,10,0,20,10,3.12193,6.76760,3,7
allocation,0,20,40,10,0,30,0,3.13842,5.11294,3,5
allocation,0,20,40,10,10,0,20,3.11162,7.59574,3,8
allocation,0,20,40,10,10,10,10,3.12431,5.94214,3,6
allocation,0,20,40,10,10,20,0,3.14471,4.28637,3,4
allocation,0,20,40,10,20,0,10,3.12735,5.11611,3,5
allocation,0,20,40,10,20,10,0,3.15277,3.45923,3,3
